Case ID,Activity,Resource,Start Timestamp,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 31,Flat Grinding - Machine 11,Machine 11 - Grinding,2/29/2012 23:07,30,Cable Head,ID0420,D,10,0,0,
Case 31,Flat Grinding - Machine 11,Machine 11 - Grinding,3/1/2012 0:00,30,Cable Head,ID4882,D,0,0,0,
Case 31,Flat Grinding - Machine 11,Machine 11 - Grinding,3/4/2012 0:00,30,Cable Head,ID4882,D,0,0,0,
Case 31,Flat Grinding - Machine 11,Machine 11 - Grinding,3/4/2012 0:00,30,Cable Head,ID4882,D,0,0,0,
Case 31,Flat Grinding - Machine 11,Machine 11 - Grinding,3/4/2012 10:27,30,Cable Head,ID4882,D,18,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/4/2012 15:56,30,Cable Head,ID4385,S,0,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/5/2012 20:03,30,Cable Head,ID4445,S,0,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/5/2012 22:48,30,Cable Head,ID4445,D,12,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/6/2012 7:45,30,Cable Head,ID0420,D,12,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/6/2012 15:50,30,Cable Head,ID4385,D,4,0,0,
Case 31,Lapping - Machine 1,Machine 1 - Lapping,3/6/2012 16:00,30,Cable Head,ID0998,D,24,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/6/2012 20:02,30,Cable Head,ID4445,S,0,0,0,
Case 31,Lapping - Machine 1,Machine 1 - Lapping,3/6/2012 21:40,30,Cable Head,ID4872,D,4,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/6/2012 22:30,30,Cable Head,ID4355,D,16,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/7/2012 5:00,30,Cable Head,ID4445,D,6,0,0,
Case 31,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/7/2012 7:00,30,Cable Head,ID4385,D,6,0,0,
Case 31,Final Inspection Q.C.,Quality Check 1,3/13/2012 14:56,30,Cable Head,ID4287,D,0,0,0,
Case 31,Laser Marking - Machine 7,Machine 7- Laser Marking,3/13/2012 15:34,30,Cable Head,ID4355,D,0,0,0,
Case 31,Final Inspection Q.C.,Quality Check 1,3/14/2012 9:00,30,Cable Head,ID4287,D,0,0,0,
Case 31,Final Inspection Q.C.,Quality Check 1,3/15/2012 14:00,30,Cable Head,ID4287,D,0,28,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/24/2012 11:52,400,Housing,ID4794,S,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/25/2012 9:21,400,Housing,ID4429,S,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/25/2012 19:58,400,Housing,ID4529,S,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/26/2012 7:24,400,Housing,ID4429,S,3,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/26/2012 16:40,400,Housing,ID4167,S,1,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/27/2012 6:49,400,Housing,ID4429,S,5,0,0,
Case 32,Turning & Milling Q.C.,Quality Check 1,1/27/2012 8:01,400,Housing,ID4493,D,0,0,0,
Case 32,Turning & Milling Q.C.,Quality Check 1,1/27/2012 12:13,400,Housing,ID4493,D,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/28/2012 12:10,400,Housing,ID4794,D,30,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/28/2012 13:00,400,Housing,ID4932,D,31,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/28/2012 22:18,400,Housing,ID4794,D,20,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/29/2012 9:35,400,Housing,ID4529,D,18,0,0,
Case 32,Turning & Milling Q.C.,Quality Check 1,1/29/2012 9:36,400,Housing,ID4493,D,2,4,0,
Case 32,Turning & Milling Q.C.,Quality Check 1,1/29/2012 9:40,400,Housing,ID4493,D,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/29/2012 16:02,400,Housing,ID4429,D,24,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/29/2012 23:47,400,Housing,ID4794,D,17,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/30/2012 7:00,400,Housing,ID4529,D,26,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/30/2012 15:58,400,Housing,ID4429,D,20,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/30/2012 23:33,400,Housing,ID4794,D,20,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/31/2012 7:09,400,Housing,ID4529,D,27,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/31/2012 16:15,400,Housing,ID4429,D,22,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/31/2012 23:50,400,Housing,ID4794,D,19,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/1/2012 7:00,400,Housing,ID4529,D,28,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/1/2012 16:00,400,Housing,ID4429,D,24,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/1/2012 23:39,400,Housing,ID4794,D,21,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/2/2012 6:59,400,Housing,ID4529,D,30,0,0,
Case 32,Turning & Milling Q.C.,Quality Check 1,2/5/2012 7:00,400,Housing,ID4493,D,8,2,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/5/2012 9:30,400,Housing,ID4429,D,14,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/5/2012 9:35,400,Housing,ID4429,D,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/5/2012 19:02,400,Housing,ID4167,D,0,0,0,
Case 32,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/5/2012 20:08,400,Housing,ID4529,D,0,0,0,
Case 32,Turning & Milling Q.C.,Quality Check 1,2/6/2012 7:00,400,Housing,ID4493,D,379,5,0,
Case 32,Nitration Q.C.,Quality Check 1,2/16/2012 10:26,400,Housing,ID4493,D,389,0,0,
Case 32,Laser Marking - Machine 7,Machine 7- Laser Marking,2/16/2012 10:41,400,Housing,ID0998,D,0,0,0,
Case 32,Laser Marking - Machine 7,Machine 7- Laser Marking,2/16/2012 14:52,400,Housing,ID0998,D,150,0,0,
Case 32,Lapping - Machine 1,Machine 1 - Lapping,2/16/2012 14:53,400,Housing,ID0998,D,100,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/17/2012 6:55,400,Housing,ID4355,S,1,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/17/2012 8:31,400,Housing,ID4355,D,20,0,0,
Case 32,Lapping - Machine 1,Machine 1 - Lapping,2/17/2012 9:19,400,Housing,ID0998,D,100,0,0,
Case 32,Laser Marking - Machine 7,Machine 7- Laser Marking,2/17/2012 11:39,400,Housing,ID0998,D,80,0,0,
Case 32,Laser Marking - Machine 7,Machine 7- Laser Marking,2/19/2012 7:41,400,Housing,ID4882,D,46,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/19/2012 9:07,400,Housing,ID4385,D,0,0,0,
Case 32,Laser Marking - Machine 7,Machine 7- Laser Marking,2/19/2012 10:58,400,Housing,ID0998,D,113,0,0,
Case 32,Lapping - Machine 1,Machine 1 - Lapping,2/19/2012 14:23,400,Housing,ID4882,D,70,0,0,
Case 32,Lapping - Machine 1,Machine 1 - Lapping,2/19/2012 14:29,400,Housing,ID0998,D,0,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/19/2012 14:49,400,Housing,ID4385,D,40,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/19/2012 18:13,400,Housing,ID4872,D,30,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/19/2012 23:57,400,Housing,ID4445,D,35,0,0,
Case 32,Final Inspection Q.C.,Quality Check 1,2/20/2012 7:02,400,Housing,ID4493,D,131,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/20/2012 7:08,400,Housing,ID4385,D,5,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/20/2012 14:06,400,Housing,ID4385,D,40,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/20/2012 16:05,400,Housing,ID0420,D,12,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/20/2012 18:43,400,Housing,ID4872,D,21,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/20/2012 21:54,400,Housing,ID4445,D,39,0,0,
Case 32,Packing,Packing,2/21/2012 0:00,400,Housing,ID4820,D,237,0,0,
Case 32,Lapping - Machine 1,Machine 1 - Lapping,2/21/2012 0:00,400,Housing,ID4882,D,0,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/21/2012 7:18,400,Housing,ID0420,D,63,0,0,
Case 32,Lapping - Machine 1,Machine 1 - Lapping,2/21/2012 9:14,400,Housing,ID0998,D,119,0,0,
Case 32,Final Inspection Q.C.,Quality Check 1,2/21/2012 10:00,400,Housing,ID4493,D,106,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/21/2012 20:04,400,Housing,ID4445,D,50,0,0,
Case 32,Final Inspection Q.C.,Quality Check 1,2/22/2012 6:45,400,Housing,ID4493,D,103,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/22/2012 7:03,400,Housing,ID0420,D,1,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/22/2012 8:29,400,Housing,ID4385,D,32,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/22/2012 15:26,400,Housing,ID4385,D,0,0,0,
Case 32,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/22/2012 16:08,400,Housing,ID4355,D,0,0,0,
Case 32,Final Inspection Q.C.,Quality Check 1,2/23/2012 7:00,400,Housing,ID4493,D,49,0,0,
Case 32,Packing,Packing,2/24/2012 0:00,400,Housing,ID4820,D,107,0,0,
Case 32,Packing,Packing,2/24/2012 0:00,400,Housing,ID4820,D,45,0,0,
Case 33,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/22/2012 7:23,30,Ballnut,ID4794,S,1,0,0,
Case 33,Turning & Milling Q.C.,Quality Check 1,2/22/2012 12:12,30,Ballnut,ID4618,D,0,0,0,
Case 33,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/22/2012 12:12,30,Ballnut,ID4794,S,1,0,0,
Case 33,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/22/2012 14:07,30,Ballnut,ID4794,D,2,0,0,
Case 33,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/22/2012 18:13,30,Ballnut,ID4167,D,20,0,0,
Case 33,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,2/22/2012 23:49,30,Ballnut,ID4529,D,6,0,0,
Case 33,Turning & Milling Q.C.,Quality Check 1,2/23/2012 7:37,30,Ballnut,ID4618,D,0,1,0,
Case 33,Turning & Milling Q.C.,Quality Check 1,2/26/2012 11:10,30,Ballnut,ID4618,D,29,0,0,
Case 33,Flat Grinding - Machine 11,Machine 11 - Grinding,2/29/2012 9:36,30,Ballnut,ID0998,D,29,0,0,
Case 33,Turning & Milling Q.C.,Quality Check 1,3/8/2012 9:13,30,Ballnut,ID4618,D,0,0,0,
Case 33,Laser Marking - Machine 7,Machine 7- Laser Marking,3/8/2012 10:57,30,Ballnut,ID0998,D,29,0,0,
Case 33,Lapping - Machine 1,Machine 1 - Lapping,3/8/2012 11:33,30,Ballnut,ID0998,D,29,0,0,
Case 33,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/12/2012 10:58,30,Ballnut,ID4445,S,0,0,0,
Case 33,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/12/2012 13:33,30,Ballnut,ID4445,D,25,0,0,
Case 33,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/12/2012 18:17,30,Ballnut,ID4385,D,4,0,0,
Case 33,Packing,Packing,3/16/2012 0:00,30,Ballnut,ID4820,D,17,0,0,
Case 33,Packing,Packing,3/16/2012 0:00,30,Ballnut,ID4820,D,11,0,0,
Case 33,Final Inspection Q.C.,Quality Check 1,3/16/2012 7:49,30,Ballnut,ID4618,D,28,1,0,
Case 34,Turning & Milling - Machine 10,Machine 10 - Grinding,1/29/2012 9:02,20,Housing,ID4132,S,1,0,0,
Case 34,Turning & Milling - Machine 10,Machine 10 - Grinding,1/29/2012 17:59,20,Housing,ID3846,S,1,0,0,
Case 34,Turning & Milling - Machine 10,Machine 10 - Grinding,1/29/2012 19:54,20,Housing,ID3846,D,6,0,0,
Case 34,Turning & Milling - Machine 10,Machine 10 - Grinding,1/29/2012 23:46,20,Housing,ID4932,D,10,0,0,
Case 34,Turning & Milling - Machine 10,Machine 10 - Grinding,1/30/2012 7:02,20,Housing,ID4132,D,2,0,0,
Case 34,Turning & Milling Q.C.,Quality Check 1,1/30/2012 7:04,20,Housing,ID4287,D,20,0,0,
Case 34,Laser Marking - Machine 7,Machine 7- Laser Marking,2/1/2012 9:20,20,Housing,ID0998,D,20,0,0,
Case 34,Lapping - Machine 1,Machine 1 - Lapping,2/1/2012 11:18,20,Housing,ID0998,D,1,0,0,
Case 34,Lapping - Machine 1,Machine 1 - Lapping,2/1/2012 11:21,20,Housing,ID0998,D,19,0,0,
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2/1/2012 11:30,20,Housing,ID4872,S,0,0,0,
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2/1/2012 14:12,20,Housing,ID4872,S,0,0,0,
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2/1/2012 16:10,20,Housing,ID4528,S,1,0,0,
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2/1/2012 17:27,20,Housing,ID4528,D,8,0,0,
Case 34,Final Inspection Q.C.,Quality Check 1,2/2/2012 15:30,20,Housing,ID4287,D,0,0,0,
Case 34,Packing,Packing,2/5/2012 0:00,20,Housing,ID4820,D,9,0,0,
Case 34,Final Inspection Q.C.,Quality Check 1,2/5/2012 9:00,20,Housing,ID4287,D,9,0,0,
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2/19/2012 14:38,20,Housing,ID4528,S,0,0,0,
Case 34,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/19/2012 16:00,20,Housing,ID4528,D,0,0,0,
Case 34,Round Grinding - Machine 12,Machine 12 - Grinding,2/20/2012 7:11,20,Housing,ID4528,D,11,0,0,
Case 34,Final Inspection Q.C.,Quality Check 1,2/21/2012 11:07,20,Housing,ID4493,D,11,0,0,
Case 34,Packing,Packing,2/22/2012 0:00,20,Housing,ID4820,D,11,0,0,
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/27/2012 16:27,15,Cable Head,ID4429,S,0,0,0,
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/28/2012 3:57,15,Cable Head,ID4794,S,0,0,0,
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/28/2012 7:01,15,Cable Head,ID4529,S,2,0,0,
Case 35,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/28/2012 15:48,15,Cable Head,ID4429,D,13,0,0,
Case 35,Turning & Milling Q.C.,Quality Check 1,2/29/2012 11:30,15,Cable Head,ID4163,D,14,1,0,
Case 35,Turning & Milling Q.C.,Quality Check 1,2/29/2012 11:50,15,Cable Head,ID4163,D,0,0,0,
Case 35,Laser Marking - Machine 7,Machine 7- Laser Marking,2/29/2012 15:11,15,Cable Head,ID4445,D,14,0,0,
Case 35,Lapping - Machine 1,Machine 1 - Lapping,3/12/2012 8:16,15,Cable Head,ID0998,D,14,0,0,
Case 35,Lapping - Machine 1,Machine 1 - Lapping,3/21/2012 16:05,15,Cable Head,ID0420,D,0,0,0,
Case 35,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/21/2012 21:55,15,Cable Head,ID4355,S,1,0,0,
Case 35,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/22/2012 1:10,15,Cable Head,ID4445,D,9,0,0,
Case 35,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/22/2012 7:02,15,Cable Head,ID4385,D,4,0,0,
Case 35,Final Inspection Q.C.,Quality Check 1,3/26/2012 9:00,15,Cable Head,ID4163,D,0,0,0,
Case 35,Final Inspection Q.C.,Quality Check 1,3/26/2012 15:30,15,Cable Head,ID4163,D,0,0,0,
Case 35,Packing,Packing,3/27/2012 0:00,15,Cable Head,ID4820,D,12,0,0,
Case 35,Final Inspection Q.C.,Quality Check 1,3/27/2012 9:30,15,Cable Head,ID4163,D,12,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/12/2012 8:14,20,Cable Head,ID4529,S,0,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/12/2012 19:46,20,Cable Head,ID4429,S,1,0,0,
Case 36,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,3/13/2012 0:15,20,Cable Head,ID4932,S,0,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/13/2012 0:16,20,Cable Head,ID4932,S,0,0,0,
Case 36,Turning & Milling Q.C.,Quality Check 1,3/13/2012 6:50,20,Cable Head,ID4493,D,0,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/13/2012 7:25,20,Cable Head,ID4529,S,0,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/13/2012 14:56,20,Cable Head,ID4529,S,1,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/13/2012 17:55,20,Cable Head,ID4429,D,5,0,0,
Case 36,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,3/13/2012 20:16,20,Cable Head,ID4932,D,13,0,0,
Case 36,Turning & Milling Q.C.,Quality Check 1,3/14/2012 8:12,20,Cable Head,ID4493,D,20,0,0,
Case 36,Laser Marking - Machine 7,Machine 7- Laser Marking,3/14/2012 9:43,20,Cable Head,ID0998,D,20,0,0,
Case 36,Lapping - Machine 1,Machine 1 - Lapping,3/27/2012 0:00,20,Cable Head,ID4882,D,0,0,0,
Case 36,Lapping - Machine 1,Machine 1 - Lapping,3/27/2012 16:05,20,Cable Head,ID0998,D,20,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/27/2012 20:22,20,Cable Head,ID4385,S,0,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/27/2012 23:41,20,Cable Head,ID4385,D,0,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/28/2012 7:08,20,Cable Head,ID4445,D,0,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/28/2012 13:03,20,Cable Head,ID4445,S,0,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/28/2012 13:55,20,Cable Head,ID4445,D,9,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/28/2012 20:18,20,Cable Head,ID4385,D,2,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/28/2012 22:24,20,Cable Head,ID4385,D,0,0,0,
Case 36,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/29/2012 21:09,20,Cable Head,ID4385,D,0,0,0,
Case 36,Grinding Rework - Machine 12,Machine 12 - Grinding,3/29/2012 22:20,20,Cable Head,ID4528,D,0,0,0,
Case 36,Grinding Rework - Machine 12,Machine 12 - Grinding,3/30/2012 7:00,20,Cable Head,ID4872,D,0,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,1/30/2012 9:47,36,Ballnut,ID0997,S,1,0,0,
Case 37,Turning - Machine 9,Machine 9 - Turning & Milling,1/30/2012 10:20,36,Ballnut,ID4641,D,0,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,1/30/2012 14:47,36,Ballnut,ID0997,S,1,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,1/30/2012 20:04,36,Ballnut,ID4794,D,11,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,1/31/2012 7:00,36,Ballnut,ID4783,D,23,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2/1/2012 7:00,36,Ballnut,ID0997,S,0,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2/1/2012 16:39,36,Ballnut,ID0997,D,13,0,0,
Case 37,Turning & Milling - Machine 8,Machine 8 - Turning & Milling,2/1/2012 21:19,36,Ballnut,ID4932,D,23,0,0,
Case 37,Flat Grinding - Machine 11,Machine 11 - Grinding,2/3/2012 8:00,36,Ballnut,ID0998,D,36,0,0,
Case 37,Turning & Milling Q.C.,Quality Check 1,2/6/2012 7:41,36,Ballnut,ID4618,D,36,0,0,
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/12/2012 0:00,36,Ballnut,ID0420,D,19,0,0,
Case 37,Lapping - Machine 1,Machine 1 - Lapping,2/12/2012 12:06,36,Ballnut,ID0998,D,36,0,0,
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/12/2012 20:00,36,Ballnut,ID4385,S,0,0,0,
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/12/2012 22:30,36,Ballnut,ID4385,D,4,0,0,
Case 37,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/13/2012 7:00,36,Ballnut,ID4355,D,8,0,0,
Case 37,Laser Marking - Machine 7,Machine 7- Laser Marking,2/21/2012 0:00,36,Ballnut,ID4618,D,0,6,0,
Case 37,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/21/2012 0:00,36,Ballnut,ID4618,D,0,5,0,
Case 37,Laser Marking - Machine 7,Machine 7- Laser Marking,2/21/2012 13:59,36,Ballnut,ID0998,D,25,0,0,
Case 37,Final Inspection Q.C.,Quality Check 1,2/21/2012 16:17,36,Ballnut,ID4618,D,25,0,0,
Case 37,Final Inspection Q.C.,Quality Check 1,2/21/2012 16:18,36,Ballnut,ID4618,D,0,0,0,
Case 37,Packing,Packing,2/22/2012 0:00,36,Ballnut,ID4820,D,25,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/1/2012 11:29,53,Cable Head,ID4167,S,0,0,0,
Case 38,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/1/2012 16:02,53,Cable Head,ID4429,S,1,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/1/2012 19:46,53,Cable Head,ID4932,S,0,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/1/2012 21:18,53,Cable Head,ID4932,D,2,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/1/2012 22:57,53,Cable Head,ID4932,S,0,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/1/2012 23:39,53,Cable Head,ID4932,D,16,0,0,
Case 38,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/2/2012 8:08,53,Cable Head,ID0997,D,0,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/2/2012 8:09,53,Cable Head,ID0997,D,2,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/2/2012 9:23,53,Cable Head,ID4167,D,14,0,0,
Case 38,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/2/2012 16:14,53,Cable Head,ID4429,D,8,0,0,
Case 38,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,2/2/2012 19:47,53,Cable Head,ID4932,D,10,0,0,
Case 38,Turning & Milling Q.C.,Quality Check 1,2/5/2012 9:28,53,Cable Head,ID4493,D,53,0,0,
Case 38,Laser Marking - Machine 7,Machine 7- Laser Marking,2/6/2012 8:20,53,Cable Head,ID0998,D,53,0,0,
Case 38,Lapping - Machine 1,Machine 1 - Lapping,3/4/2012 0:00,53,Cable Head,ID4882,D,0,0,0,
Case 38,Lapping - Machine 1,Machine 1 - Lapping,3/4/2012 11:34,53,Cable Head,ID0998,D,53,0,0,
Case 38,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/4/2012 16:24,53,Cable Head,ID4385,S,0,0,0,
Case 38,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/4/2012 20:26,53,Cable Head,ID4445,D,30,0,0,
Case 38,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/5/2012 7:10,53,Cable Head,ID4385,D,23,0,0,
Case 38,Final Inspection Q.C.,Quality Check 1,3/9/2012 7:25,53,Cable Head,ID4493,D,0,0,0,
Case 38,Final Inspection Q.C.,Quality Check 1,3/13/2012 16:44,53,Cable Head,ID4493,D,0,2,0,
Case 38,Packing,Packing,3/14/2012 0:00,53,Cable Head,ID4820,D,50,0,0,
Case 38,Final Inspection Q.C.,Quality Check 1,3/14/2012 6:53,53,Cable Head,ID4493,D,50,0,0,
Case 38,Packing,Packing,3/28/2012 0:00,53,Cable Head,ID4820,D,1,0,0,
Case 38,Grinding Rework - Machine 27,Machine 27 - Grinding,3/28/2012 10:05,53,Cable Head,ID4872,D,0,0,0,
Case 38,Final Inspection Q.C.,Quality Check 1,3/28/2012 10:36,53,Cable Head,ID4493,D,1,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/13/2012 7:39,10,Spur Gear,ID4641,S,1,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/14/2012 7:53,10,Spur Gear,ID4641,S,1,0,0,
Case 39,Turning & Milling Q.C.,Quality Check 1,2/14/2012 9:00,10,Spur Gear,ID4287,D,0,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/14/2012 11:02,10,Spur Gear,ID4641,D,8,0,0,
Case 39,Turning & Milling Q.C.,Quality Check 1,2/14/2012 13:20,10,Spur Gear,ID4287,D,10,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/14/2012 14:10,10,Spur Gear,ID4641,S,0,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/14/2012 16:23,10,Spur Gear,ID4132,S,2,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/15/2012 7:49,10,Spur Gear,ID4641,D,0,0,0,
Case 39,Turning & Milling - Machine 10,Machine 10 - Grinding,2/15/2012 9:47,10,Spur Gear,ID4641,D,8,0,0,
Case 39,Turning & Milling Q.C.,Quality Check 1,2/15/2012 11:16,10,Spur Gear,ID4287,D,0,0,0,
Case 39,Turning & Milling Q.C.,Quality Check 1,2/16/2012 9:00,10,Spur Gear,ID4287,D,10,0,0,
Case 39,Laser Marking - Machine 7,Machine 7- Laser Marking,2/16/2012 11:04,10,Spur Gear,ID0998,D,10,0,0,
